"","TaxonID","class","scientificName","documentType","urls"
"718",1546,"Insecta","Euphydryas anicia cloudcrofti","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Sacramento Mountains Checkerspot_Recovery Outline_27Feb2023_ARD Signed.pdf"
"719",1546,"Insecta","Euphydryas anicia cloudcrofti","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/88/54263"
"720",6652,"Insecta","Anaea troglodyta floridalis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20141126_Recovery Outline_Florida leafwing_MS revisions.pdf"
"721",6652,"Insecta","Anaea troglodyta floridalis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/6348.pdf"
"722",6652,"Insecta","Anaea troglodyta floridalis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/79/47179?link-type=pdf"
"723",8062,"Insecta","Neonympha mitchellii mitchellii","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/980402.pdf"
"724",8062,"Insecta","Neonympha mitchellii mitchellii","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3237.pdf"
"725",8062,"Insecta","Neonympha mitchellii mitchellii","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2218.pdf"
"726",5419,"Insecta","Neonympha mitchellii francisci","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/960423.pdf"
"727",5419,"Insecta","Neonympha mitchellii francisci","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2972.pdf"
"728",5419,"Insecta","Neonympha mitchellii francisci","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2145.pdf"
"729",7122,"Euchelicerata","Adelocosa anops","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf"
"730",7122,"Euchelicerata","Adelocosa anops","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3812.pdf"
"731",7122,"Euchelicerata","Adelocosa anops","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2407.pdf"
"732",7122,"Euchelicerata","Adelocosa anops","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1030.pdf"
"733",7122,"Euchelicerata","Adelocosa anops","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/68/17430?link-type=pdf"
"734",4801,"Euchelicerata","Microhexura montivaga","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/980911b.pdf"
"735",4801,"Euchelicerata","Microhexura montivaga","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3227.pdf"
"736",4801,"Euchelicerata","Microhexura montivaga","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2233.pdf"
"737",4801,"Euchelicerata","Microhexura montivaga","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/66/35547?link-type=pdf"
"738",2361,"Euchelicerata","Cicurina baronia","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final 2001 Bexar Co Invertebrates Rec Plan_1.pdf"
"739",2361,"Euchelicerata","Cicurina baronia","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3094.pdf"
"740",2361,"Euchelicerata","Cicurina baronia","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1789.pdf"
"741",2361,"Euchelicerata","Cicurina baronia","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/8450?link-type=pdf"
"742",2467,"Euchelicerata","Cicurina madla","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final 2001 Bexar Co Invertebrates Rec Plan_1.pdf"
"743",2467,"Euchelicerata","Cicurina madla","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2809.pdf"
"744",2467,"Euchelicerata","Cicurina madla","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1789.pdf"
"745",2467,"Euchelicerata","Cicurina madla","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/8450?link-type=pdf"
"746",7900,"Euchelicerata","Cicurina venii","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final 2001 Bexar Co Invertebrates Rec Plan_1.pdf"
"747",7900,"Euchelicerata","Cicurina venii","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3916.pdf"
"748",7900,"Euchelicerata","Cicurina venii","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1789.pdf"
"749",7037,"Euchelicerata","Cicurina vespera","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final 2001 Bexar Co Invertebrates Rec Plan_1.pdf"
"750",7037,"Euchelicerata","Cicurina vespera","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2804.pdf"
"751",7037,"Euchelicerata","Cicurina vespera","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1789.pdf"
"752",7037,"Euchelicerata","Cicurina vespera","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/8450?link-type=pdf"
"753",919,"Bivalvia","Popenaias popeii","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/161479"
"754",919,"Bivalvia","Popenaias popeii","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Texas Hornshell Recovery Implementation Strategy 2.0_508.pdf"
"755",919,"Bivalvia","Popenaias popeii","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Texas Hornshell Final Recovery Plan_508_signed.pdf"
"756",919,"Bivalvia","Popenaias popeii","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/8823.pdf"
"757",919,"Bivalvia","Popenaias popeii","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/86/30888?link-type=pdf"
"758",9887,"Bivalvia","Pleuronaia barnesiana","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/235649"
"759",1518,"Bivalvia","Pleuronaia dolabelloides","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3386.pdf"
"760",1518,"Bivalvia","Pleuronaia dolabelloides","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/78/59555?link-type=pdf"
"761",8210,"Bivalvia","Toxolasma lividum","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/185482"
"762",1397,"Bivalvia","Ptychobranchus subtentus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/196178"
"763",1397,"Bivalvia","Ptychobranchus subtentus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Fluted Kidneyshell_Final RP.pdf"
"764",1397,"Bivalvia","Ptychobranchus subtentus","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3357.pdf"
"765",1397,"Bivalvia","Ptychobranchus subtentus","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/78/59555?link-type=pdf"
"766",1393,"Bivalvia","Hamiota altilis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Finelined Pocketbook Recovery Plan Amendment.pdf"
"767",1393,"Bivalvia","Hamiota altilis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/001117.pdf"
"768",1393,"Bivalvia","Hamiota altilis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2850.pdf"
"769",1393,"Bivalvia","Hamiota altilis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1314.pdf"
"770",1393,"Bivalvia","Hamiota altilis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/69/40084?link-type=pdf"
"771",2551,"Bivalvia","Hamiota australis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20121113_Recovery Outline for 8 Gulf Coast Mussels_FINAL.pdf"
"772",2551,"Bivalvia","Hamiota australis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3970.pdf"
"773",2551,"Bivalvia","Hamiota australis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/61663?link-type=pdf"
"774",1980,"Bivalvia","Hamiota perovalis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Orangenacre Mucket Recovery Plan Amendment.pdf"
"775",1980,"Bivalvia","Hamiota perovalis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/001117.pdf"
"776",1980,"Bivalvia","Hamiota perovalis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2851.pdf"
"777",1980,"Bivalvia","Hamiota perovalis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1314.pdf"
"778",1980,"Bivalvia","Hamiota perovalis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/69/40084?link-type=pdf"
"779",6517,"Bivalvia","Hamiota subangulata","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Gulf Moccasinshell, Oval Pigtoe, Purple Bankclimber, Shinyrayed Pocketbook Recovery Plan Amendment.pdf"
"780",6517,"Bivalvia","Hamiota subangulata","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/030930.pdf"
"781",6517,"Bivalvia","Hamiota subangulata","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3128.pdf"
"782",6517,"Bivalvia","Hamiota subangulata","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1071.pdf"
"783",6517,"Bivalvia","Hamiota subangulata","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/72/64286?link-type=pdf"
"784",5046,"Bivalvia","Fusconaia burkei","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20121113_Recovery Outline for 8 Gulf Coast Mussels_FINAL.pdf"
"785",5046,"Bivalvia","Fusconaia burkei","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3970.pdf"
"786",5046,"Bivalvia","Fusconaia burkei","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/61663?link-type=pdf"
"787",8753,"Bivalvia","Potamilus metnecktayi","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/233620"
"788",8753,"Bivalvia","Potamilus metnecktayi","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/88/47952"
"789",3963,"Bivalvia","Fusconaia mitchelli","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/86/47916?link-type=pdf"
"790",4897,"Insecta","Dinacoma caseyi","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/CJB_Recovery_Outline_FINAL.pdf"
"791",4897,"Insecta","Dinacoma caseyi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3369.pdf"
"792",4897,"Insecta","Dinacoma caseyi","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/76/58954?link-type=pdf"
"793",3982,"Insecta","Polyphylla barbata","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/980928a.pdf"
"794",3982,"Insecta","Polyphylla barbata","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/958.pdf"
"795",3982,"Insecta","Polyphylla barbata","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1470.pdf"
"796",3804,"Insecta","Rhadine infernalis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final 2001 Bexar Co Invertebrates Rec Plan_1.pdf"
"797",3804,"Insecta","Rhadine infernalis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3579.pdf"
"798",3804,"Insecta","Rhadine infernalis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1789.pdf"
"799",3804,"Insecta","Rhadine infernalis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/8450?link-type=pdf"
"800",6073,"Insecta","Ellipsoptera puritana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/930929a.pdf"
"801",6073,"Insecta","Ellipsoptera puritana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2745.pdf"
"802",6073,"Insecta","Ellipsoptera puritana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1082.pdf"
"803",6127,"Insecta","Pseudanophthalmus cordicollis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/242927"
"804",6075,"Insecta","Pseudanophthalmus limicola","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/242927"
"805",7174,"Insecta","Pseudanophthalmus praetermissus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/242927"
"806",5059,"Insecta","Pseudanophthalmus sericus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/242927"
"807",6942,"Insecta","Rhadine exilis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final 2001 Bexar Co Invertebrates Rec Plan_1.pdf"
"808",6942,"Insecta","Rhadine exilis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3578.pdf"
"809",6942,"Insecta","Rhadine exilis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1789.pdf"
"810",6942,"Insecta","Rhadine exilis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/8450?link-type=pdf"
"811",8105,"Insecta","Habroscelimorpha dorsalis dorsalis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/940929b.pdf"
"812",8105,"Insecta","Habroscelimorpha dorsalis dorsalis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2775.pdf"
"813",8105,"Insecta","Habroscelimorpha dorsalis dorsalis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1319.pdf"
"814",4528,"Insecta","Manduca blackburni","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/050926.pdf"
"815",4528,"Insecta","Manduca blackburni","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2758.pdf"
"816",4528,"Insecta","Manduca blackburni","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1428.pdf"
"817",4528,"Insecta","Manduca blackburni","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/68/34710?link-type=pdf"
"818",9053,"Insecta","Copablepharon fuscum","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/169144"
"819",7863,"Insecta","Papaipema eryngii","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/173771"
"820",4693,"Bivalvia","Pleurobema athearni","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/187811"
"821",4693,"Bivalvia","Pleurobema athearni","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20230731_Recovery Outline_CanoeCreekClubshell.signed.pdf"
"822",4693,"Bivalvia","Pleurobema athearni","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/87/40115"
"823",5038,"Bivalvia","Obovaria choctawensis","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20121113_Recovery Outline for 8 Gulf Coast Mussels_FINAL.pdf"
"824",5038,"Bivalvia","Obovaria choctawensis","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3970.pdf"
"825",5038,"Bivalvia","Obovaria choctawensis","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/61663?link-type=pdf"
"826",527,"Bivalvia","Epioblasma rangiana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/940921.pdf"
"827",527,"Bivalvia","Epioblasma rangiana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2773.pdf"
"828",527,"Bivalvia","Epioblasma rangiana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1595.pdf"
"829",7154,"Bivalvia","Theliderma sparsa","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/840709.pdf"
"830",7154,"Bivalvia","Theliderma sparsa","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3075.pdf"
"831",6999,"Bivalvia","Theliderma intermedia","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/840709b.pdf"
"832",6999,"Bivalvia","Theliderma intermedia","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3236.pdf"
"833",6999,"Bivalvia","Theliderma intermedia","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1724.pdf"
"834",3039,"Bivalvia","Reginaia rotulata","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20121113_Recovery Outline for 8 Gulf Coast Mussels_FINAL.pdf"
"835",3039,"Bivalvia","Reginaia rotulata","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3970.pdf"
"836",3039,"Bivalvia","Reginaia rotulata","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/61663?link-type=pdf"
"837",676,"Euchelicerata","Texella cokendolpheri","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final 2001 Bexar Co Invertebrates Rec Plan_1.pdf"
"838",676,"Euchelicerata","Texella cokendolpheri","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3025.pdf"
"839",676,"Euchelicerata","Texella cokendolpheri","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1789.pdf"
"840",676,"Euchelicerata","Texella cokendolpheri","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/77/8450?link-type=pdf"
"841",5306,"Euchelicerata","Texella reyesi","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/225915"
"842",5306,"Euchelicerata","Texella reyesi","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/161642"
"843",5306,"Euchelicerata","Texella reyesi","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final RP Amendment Travis-Williamson Karst Inverts.pdf"
"844",5306,"Euchelicerata","Texella reyesi","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/940825.pdf"
"845",5306,"Euchelicerata","Texella reyesi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/9846.pdf"
"846",5306,"Euchelicerata","Texella reyesi","ReviewURLs","https://www.govinfo.gov/link/fr/87/80080"
"847",5306,"Euchelicerata","Texella reyesi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2555.pdf"
"848",5306,"Euchelicerata","Texella reyesi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1518.pdf"
"849",9005,"Insecta","Atlantea tulita","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/87/73655"
"850",1142,"Gastropoda","Erinna newcombi","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final_KIRP_ExecSum_Hyperlinks_A.pdf"
"851",1142,"Gastropoda","Erinna newcombi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3813.pdf"
"852",1142,"Gastropoda","Erinna newcombi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2408.pdf"
"853",1142,"Gastropoda","Erinna newcombi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1438.pdf"
"854",1142,"Gastropoda","Erinna newcombi","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/67/54026?link-type=pdf"
"855",3126,"Gastropoda","Juturnia kosteri","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Final Recovery Plan Four Invertebrates of Pecos River Valley_1.pdf"
"856",3126,"Gastropoda","Juturnia kosteri","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3345.pdf"
"857",3126,"Gastropoda","Juturnia kosteri","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1695.pdf"
"858",3126,"Gastropoda","Juturnia kosteri","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/76/33036?link-type=pdf"
"859",5401,"Gastropoda","Pseudotryonia adamantina","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/214610"
"860",5401,"Gastropoda","Pseudotryonia adamantina","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Diamond Y Invertebrates Draft Recovery Plan_13Sep2021_1.pdf"
"861",5401,"Gastropoda","Pseudotryonia adamantina","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2831.pdf"
"862",5401,"Gastropoda","Pseudotryonia adamantina","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/78/40970?link-type=pdf"
"863",8977,"Gastropoda","Pyrgulopsis anguina","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/189457"
"864",8978,"Gastropoda","Pyrgulopsis breviloba","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/133012"
"865",8980,"Gastropoda","Pyrgulopsis coloradensis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/133012"
"866",8981,"Gastropoda","Pyrgulopsis deaconi","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/133012"
"867",8982,"Gastropoda","Pyrgulopsis fausta","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/133012"
"868",8984,"Gastropoda","Pyrgulopsis hamlinensis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/189457"
"869",8985,"Gastropoda","Pyrgulopsis hubbsi","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/133012"
"870",8987,"Gastropoda","Pyrgulopsis lata","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/133012"
"871",8989,"Gastropoda","Pyrgulopsis marcida","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/133012"
"872",8994,"Gastropoda","Pyrgulopsis peculiaris","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/133012"
"873",8996,"Gastropoda","Pyrgulopsis sathos","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/133012"
"874",8997,"Gastropoda","Pyrgulopsis saxatilis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/189457"
"875",9000,"Gastropoda","Pyrgulopsis sublata","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/133012"
"876",465,"Gastropoda","Pyrgulopsis texana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/9417.pdf"
"877",465,"Gastropoda","Pyrgulopsis texana","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/78/40970?link-type=pdf"
"878",9002,"Gastropoda","Pyrgulopsis turbatrix","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/204767"
"879",4827,"Gastropoda","Athearnia anthonyi","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/970813.pdf"
"880",4827,"Gastropoda","Athearnia anthonyi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4120.pdf"
"881",4827,"Gastropoda","Athearnia anthonyi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3366.pdf"
"882",4827,"Gastropoda","Athearnia anthonyi","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1708.pdf"
"883",1944,"Gastropoda","Idaholanx fresti","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/951126.pdf"
"884",1944,"Gastropoda","Idaholanx fresti","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2595.pdf"
"885",1944,"Gastropoda","Idaholanx fresti","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1014.pdf"
"886",8285,"Malacostraca","Cambarus callainus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/20180531_GRC_BSC_Signed recoveryoutline_final.pdf"
"887",8285,"Malacostraca","Cambarus callainus","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/87/14662"
"888",9815,"Malacostraca","Faxonius eupunctus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/163713"
"889",9823,"Malacostraca","Faxonius marchandi","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/219665"
"890",10759,"Malacostraca","Faxonius peruncus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/230267"
"891",10759,"Malacostraca","Faxonius peruncus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/188258"
"892",10759,"Malacostraca","Faxonius peruncus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Recovery Outline-Big Creek Crayfish and St. Francis River Crayfish 8-15-23_signed.pdf"
"893",10759,"Malacostraca","Faxonius peruncus","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/88/25512"
"894",10761,"Malacostraca","Faxonius quadruncus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/230267"
"895",10761,"Malacostraca","Faxonius quadruncus","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/188258"
"896",10761,"Malacostraca","Faxonius quadruncus","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Recovery Outline-Big Creek Crayfish and St. Francis River Crayfish 8-15-23_signed.pdf"
